"riskFactor.kcd","disease.kcd","RR","pValue","pFdr","riskFactor.eng","disease.eng","age"
"N08","I13",5.08361410897605,1.38953741182783e-39,3.75008356704094e-34,"Glomerular disorders in diseases classified elsewhere","Hypertensive heart and renal disease",NA
"N08","G62",4.38105973134135,2.85219139603587e-72,7.6974941396216e-67,"Glomerular disorders in diseases classified elsewhere","Other polyneuropathies",9
"N08","N04",4.39132602248136,2.45362614393716e-37,6.62184623725761e-32,"Glomerular disorders in diseases classified elsewhere","Nephrotic syndrome",13
"N08","E13",8.25504840138239,9.14203036992654e-215,2.46725115623578e-209,"Glomerular disorders in diseases classified elsewhere","Other specified diabetes mellitus",11
"N08","I15",9.16979236789597,1.86686758517756e-125,5.0383022388772e-120,"Glomerular disorders in diseases classified elsewhere","Secondary hypertension",10
"N08","E83",6.11365592589297,1.16630721245137e-131,3.14762990496376e-126,"Glomerular disorders in diseases classified elsewhere","Disorders of mineral metabolism",10
"N08","A41",5.193043496783,5.26910071584987e-56,1.42202490119356e-50,"Glomerular disorders in diseases classified elsewhere","Other sepsis",12
"N08","N18",11.5957775452431,5.10668605003866e-249,1.37819243118443e-243,"Glomerular disorders in diseases classified elsewhere","Chronic kidney disease",13
"N08","J90",4.93264859916765,1.024905346892e-62,2.76601455019212e-57,"Glomerular disorders in diseases classified elsewhere","Pleural effusion, NEC",11
"N08","I12",10.0926409465079,8.22827823925258e-122,2.22064773120949e-116,"Glomerular disorders in diseases classified elsewhere","Hypertensive renal disease",11
"N08","I74",7.12552569620828,1.16665118316014e-117,3.14855821311259e-112,"Glomerular disorders in diseases classified elsewhere","Arterial embolism and thrombosis",11
"N08","D63",8.77986884798822,3.42112880778759e-110,9.23294242645715e-105,"Glomerular disorders in diseases classified elsewhere","Anaemia in chronic diseases classified elsewhere",11
"N08","H33",4.59342761011987,8.93556545260667e-32,2.41153040434949e-26,"Glomerular disorders in diseases classified elsewhere","Retinal detachments and breaks",NA
"N08","E44",5.03082596625194,8.17777513346849e-46,2.20701795302048e-40,"Glomerular disorders in diseases classified elsewhere","Protein-energy malnutrition of moderate and mild degree",NA
"N08","I95",5.10308814566482,2.56322585448916e-45,6.91763393609533e-40,"Glomerular disorders in diseases classified elsewhere","Hypotension",12
"N08","H34",4.66827086778869,4.34709890629302e-29,1.17319505283036e-23,"Glomerular disorders in diseases classified elsewhere","Retinal vascular occlusions",12
"N08","G20",4.74813872418587,2.52816429253368e-26,6.82300979268989e-21,"Glomerular disorders in diseases classified elsewhere","Parkinson’s disease",NA
"N08","E12",8.91684044530107,4.46000536501515e-27,1.20366624791029e-21,"Glomerular disorders in diseases classified elsewhere","Malnutrition-related diabetes mellitus",NA
"N08","N17",4.96151901732838,3.56726736225048e-56,9.6273411572416e-51,"Glomerular disorders in diseases classified elsewhere","Acute renal failure",NA
"N08","E46",5.07051079658046,4.2914454893865e-35,1.15817530867563e-29,"Glomerular disorders in diseases classified elsewhere","Unspecified protein-energy malnutrition",NA
"N08","L89",6.01117612641751,8.74512920684964e-97,2.36013547034458e-91,"Glomerular disorders in diseases classified elsewhere","Decubitus ulcer and pressure area",11
"N87","N95",4.31682386133525,6.84967051756564e-256,1.84858907928062e-250,"Dysplasia of cervix uteri","Menopausal and other perimenopausal disorders",NA
"N87","N64",4.35969522755701,9.15814644685637e-278,2.4716005630776e-272,"Dysplasia of cervix uteri","Other disorders of breast",NA
"N87","D25",4.49544162836864,1.63901986893549e-144,4.42338682228309e-139,"Dysplasia of cervix uteri","Leiomyoma of uterus",NA
"N87","D24",4.21113937201515,2.86404933995299e-103,7.72949635866513e-98,"Dysplasia of cervix uteri","Benign neoplasm of breast",NA
"N87","N80",4.08435352678202,3.50962508005266e-40,9.47177616604612e-35,"Dysplasia of cervix uteri","Endometriosis",NA
"N87","N63",4.46734665222373,1.18868559561915e-62,3.20802468545696e-57,"Dysplasia of cervix uteri","Unspecified lump in breast",NA
"N87","C50",4.02027443324112,1.41999976261499e-12,3.83229535934534e-07,"Dysplasia of cervix uteri","Malignant neoplasm of breast(C50)",NA
"G53","M80",4.55127583342932,1.74277865574065e-69,4.70341103611287e-64,"Cranial nerve disorders in diseases classified elsewhere","Osteoporosis with pathological fracture",NA
"G53","S72",4.30414556389989,8.53376937812066e-30,2.3030936797672e-24,"Cranial nerve disorders in diseases classified elsewhere","Fracture of femur",NA
"G53","G20",4.26888769793672,1.03045931981052e-20,2.78100361230464e-15,"Cranial nerve disorders in diseases classified elsewhere","Parkinson’s disease",NA
"C61","H25",4.46596522512275,0,0,"Malignant neoplasm of prostate","Senile cataract",NA
"C61","J44",5.20832261455643,7.91973449604027e-293,2.13737794579135e-287,"Malignant neoplasm of prostate","Other chronic obstructive pulmonary disease",NA
"C61","N41",5.43445717595202,3.30117877652185e-242,8.90922128207717e-237,"Malignant neoplasm of prostate","Inflammatory diseases of prostate",NA
"C61","N40",7.51441552675306,1.95071234260101e-239,5.2645824702116e-234,"Malignant neoplasm of prostate","Hyperplasia of prostate",NA
"C61","I63",4.56402406929397,2.42535978555627e-196,6.54556098925926e-191,"Malignant neoplasm of prostate","Cerebral infarction",NA
"C61","I25",4.00466607760502,1.62209990350727e-116,4.37772321958542e-111,"Malignant neoplasm of prostate","Chronic ischaemic heart disease",NA
"C61","I50",4.00053012213782,3.63954414250432e-87,9.82240173179065e-82,"Malignant neoplasm of prostate","Heart failure",NA
"C61","N31",4.15075296385307,0,0,"Malignant neoplasm of prostate","Neuromuscular dysfunction of bladder, NEC",8
"C61","A16",4.07943864801494,6.56698349178048e-62,1.77229750476172e-56,"Malignant neoplasm of prostate","Respiratory tuberculosis, not confirmed bacteriologically or histologically",NA
"C61","I69",4.71048135332051,3.21267013258524e-113,8.67035415382105e-108,"Malignant neoplasm of prostate","Sequelae of cerebrovascular disease",NA
"C61","I48",5.06479965633292,1.66071996942619e-87,4.4819510534874e-82,"Malignant neoplasm of prostate","Atrial fibrillation and flutter",NA
"C61","I21",4.77431870245442,3.94414861435678e-93,1.06444682804261e-87,"Malignant neoplasm of prostate","Acute myocardial infarction",NA
"C61","A15",5.64390832328106,2.79659406696907e-68,7.54744806793613e-63,"Malignant neoplasm of prostate","Respiratory tuberculosis, bacteriologically and histologically confirmed",NA
"C61","C16",5.16307925867577,6.40745141502523e-50,1.72924298788701e-44,"Malignant neoplasm of prostate","Malignant neoplasm of stomach",NA
"C61","R35",6.00138782927668,8.50135503216387e-169,2.29434569608039e-163,"Malignant neoplasm of prostate","Polyuria",NA
"C61","F20",4.09635785766439,1.68303017491168e-21,4.54216183605165e-16,"Malignant neoplasm of prostate","Schizophrenia",NA
"C61","G81",4.49756859843691,1.08535120590329e-47,2.9291458344918e-42,"Malignant neoplasm of prostate","Hemiplegia",NA
"C61","C34",6.53182095775465,1.07739421589797e-86,2.90767150986543e-81,"Malignant neoplasm of prostate","Malignant neoplasm of bronchus and lung",NA
"C61","A41",5.65340333069279,4.34012066776093e-66,1.17131176581532e-60,"Malignant neoplasm of prostate","Other sepsis",NA
"C61","D68",4.49369426717115,8.30999030021482e-50,2.24270018222197e-44,"Malignant neoplasm of prostate","Other coagulation defects",NA
"C61","N18",6.52790949412978,9.12097156847392e-85,2.46156780689974e-79,"Malignant neoplasm of prostate","Chronic kidney disease",NA
"C61","J90",5.44684855301416,6.44215856366585e-77,1.73860975316214e-71,"Malignant neoplasm of prostate","Pleural effusion, NEC",NA
"C61","C78",5.09480150734892,1.21803585283036e-46,3.28723515961859e-41,"Malignant neoplasm of prostate","Secondary malignant neoplasm of respiratory and digestive organs",NA
"C61","I74",5.91419534182394,2.69579657009703e-80,7.27541578337787e-75,"Malignant neoplasm of prostate","Arterial embolism and thrombosis",NA
"C61","D63",4.34282884392197,3.79162117277473e-26,1.02328272210845e-20,"Malignant neoplasm of prostate","Anaemia in chronic diseases classified elsewhere",NA
"C61","C18",5.84707296669399,2.37732239830931e-79,6.41591768855716e-74,"Malignant neoplasm of prostate","Malignant neoplasm of colon",NA
"C61","C79",7.43164968413375,2.25839775125193e-73,6.09496385107872e-68,"Malignant neoplasm of prostate","Secondary malignant neoplasm of other and unspecified sites",NA
"C61","K40",6.80999738659996,2.07577417523681e-58,5.60209934412911e-53,"Malignant neoplasm of prostate","Inguinal hernia",NA
"C61","R18",4.33009590011713,4.76244829157471e-25,1.28528954493018e-19,"Malignant neoplasm of prostate","Ascites",NA
"C61","J43",8.07172841279138,1.26774089462507e-109,3.42137912641413e-104,"Malignant neoplasm of prostate","Emphysema",NA
"C61","H27",4.65524280853696,2.53334161473085e-20,6.83698234983563e-15,"Malignant neoplasm of prostate","Other disorders of lens",NA
"C61","B90",5.85365375569881,3.504150845203e-52,9.45700230103385e-47,"Malignant neoplasm of prostate","Sequelae of tuberculosis",NA
"C61","E44",5.05582912406866,6.48841424996081e-45,1.75109323777942e-39,"Malignant neoplasm of prostate","Protein-energy malnutrition of moderate and mild degree",NA
"C61","S72",4.10284354462815,1.28189182541519e-26,3.4595696584305e-21,"Malignant neoplasm of prostate","Fracture of femur",NA
"C61","I95",4.3367351307232,4.20306665999134e-31,1.13432363019846e-25,"Malignant neoplasm of prostate","Hypotension",NA
"C61","G20",6.4434825765384,6.00639989594198e-48,1.62100720391682e-42,"Malignant neoplasm of prostate","Parkinson’s disease",NA
"C61","R39",5.15278963591939,1.4767251856463e-55,3.98538593102223e-50,"Malignant neoplasm of prostate","Other symptoms and signs involving the urinary system",NA
"C61","N42",10.3292701001756,4.15915511661269e-136,1.12247278287143e-130,"Malignant neoplasm of prostate","Other disorders of prostate",NA
"C61","N17",4.44084464883497,3.94224189276641e-43,1.0639322420198e-37,"Malignant neoplasm of prostate","Acute renal failure",NA
"C61","E88",4.48676416651385,4.18001066928197e-35,1.12810127942582e-29,"Malignant neoplasm of prostate","Other metabolic disorders",NA
"C61","E46",6.27348969915872,5.83009300193377e-53,1.57342549936188e-47,"Malignant neoplasm of prostate","Unspecified protein-energy malnutrition",NA
"C61","L89",6.28387539793462,3.07823900050821e-104,8.30755141457154e-99,"Malignant neoplasm of prostate","Decubitus ulcer and pressure area",NA
"C61","I64",5.26007523880071,2.33336506098578e-35,6.29728562658843e-30,"Malignant neoplasm of prostate","Stroke, not specified as haemorrhage or infarction",NA
"C79","J90",5.22953456907241,2.32185313769623e-64,6.26621724801457e-59,"Secondary malignant neoplasm of other and unspecified sites","Pleural effusion, NEC",9
"C79","C78",15.5678164380224,2.67544997737244e-284,7.22050439893275e-279,"Secondary malignant neoplasm of other and unspecified sites","Secondary malignant neoplasm of respiratory and digestive organs",9
"C79","D63",10.3008910128644,2.1387246678008e-124,5.7719901334608e-119,"Secondary malignant neoplasm of other and unspecified sites","Anaemia in chronic diseases classified elsewhere",9
"C79","C18",4.8446572786586,1.7585224059506e-49,4.74590026917947e-44,"Secondary malignant neoplasm of other and unspecified sites","Malignant neoplasm of colon",10
"C79","R18",5.74870394371413,1.0734641075585e-42,2.89706493347888e-37,"Secondary malignant neoplasm of other and unspecified sites","Ascites",NA
"C79","C77",10.521033968805,8.72814645759636e-107,2.35555216597611e-101,"Secondary malignant neoplasm of other and unspecified sites","Secondary and unspecified malignant neoplasm of lymph nodes",10
"C79","E44",5.09463044949394,2.34547798395512e-42,6.32997598309807e-37,"Secondary malignant neoplasm of other and unspecified sites","Protein-energy malnutrition of moderate and mild degree",12
"C79","Z51",7.44968261200852,2.14348664507393e-74,5.78484175772551e-69,"Secondary malignant neoplasm of other and unspecified sites","Persons encountering health services for other medical carether medical care",9
"C79","E88",4.35503537603685,2.43856477959832e-31,6.58119862717994e-26,"Secondary malignant neoplasm of other and unspecified sites","Other metabolic disorders",NA
"C79","E46",4.50305469070931,8.6576663537107e-25,2.33653099553944e-19,"Secondary malignant neoplasm of other and unspecified sites","Unspecified protein-energy malnutrition",NA
"C79","L89",5.33624229979466,2.11691607054129e-70,5.71313309117684e-65,"Secondary malignant neoplasm of other and unspecified sites","Decubitus ulcer and pressure area",12
"E22","N80",4.70932829758259,2.69683084466953e-55,7.27820708359411e-50,"Hyperfunction of pituitary gland","Endometriosis",NA
"E22","N61",4.33139312554445,1.18082635407908e-33,3.18681416438863e-28,"Hyperfunction of pituitary gland","Inflammatory disorders of breast",NA
"E22","N87",4.09416245666149,5.3320402662448e-57,1.43901102705415e-51,"Hyperfunction of pituitary gland","Dysplasia of cervix uteri",NA
"E22","O34",4.104216688331,3.94008380254321e-27,1.06334981663036e-21,"Hyperfunction of pituitary gland","Maternal care for known or suspected abnormality of pelvic organs",NA
"E22","E28",5.04115362568994,1.28036542547179e-40,3.45545021026327e-35,"Hyperfunction of pituitary gland","Ovarian dysfunction",NA
"E22","O92",6.06304175232426,1.44185384239542e-37,3.89127514985676e-32,"Hyperfunction of pituitary gland","Other disorders of breast and lactation associated with childbirth",NA
"K40","B01",4.43526977897962,2.92352783331945e-111,7.89001691656254e-106,"Inguinal hernia","Varicella[chickenpox]",NA
"K40","N48",4.54337860390909,4.57749136730023e-66,1.23537337020698e-60,"Inguinal hernia","Other disorders of penis",NA
"O26","Z34",6.39565365739045,5.23173100070957e-303,1.4119395624715e-297,"Maternal care for other conditions predominantly related to pregnancy","Supervision of normal pregnancy",NA
"O26","N73",4.032072900758,3.95223239288156e-200,1.06662847819087e-194,"Maternal care for other conditions predominantly related to pregnancy","Other female pelvic inflammatory diseases",NA
"O26","N91",4.23515183818828,2.70421059221243e-195,7.2981235462629e-190,"Maternal care for other conditions predominantly related to pregnancy","Absent, scanty and rare menstruation",NA
"O26","Z30",4.59549949206824,7.38054030436422e-105,1.99186021734182e-99,"Maternal care for other conditions predominantly related to pregnancy","Contraceptive management",NA
"O26","O80",7.51199054978212,5.26327475456523e-266,1.42045259076206e-260,"Maternal care for other conditions predominantly related to pregnancy","Single spontaneous delivery",NA
"O26","O82",6.68455901310597,1.27755880470089e-156,3.44787570212676e-151,"Maternal care for other conditions predominantly related to pregnancy","Single delivery by caesarean section",8
"O26","N86",4.5521101437063,1.09833003021297e-119,2.96417308553875e-114,"Maternal care for other conditions predominantly related to pregnancy","Erosion and ectropion of cervix uteri",NA
"O26","N70",4.29267183751723,6.30209158035024e-43,1.70080847570492e-37,"Maternal care for other conditions predominantly related to pregnancy","Salpingitis and oophoritis",NA
"O26","Z39",6.91483510389299,0,0,"Maternal care for other conditions predominantly related to pregnancy","Postpartum care and examination",NA
"O26","O99",5.52708029717059,8.30396830100884e-141,2.24107496507627e-135,"Maternal care for other conditions predominantly related to pregnancy","Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",NA
"O26","O20",5.96581476444199,1.05708146255835e-105,2.85285145115249e-100,"Maternal care for other conditions predominantly related to pregnancy","Haemorrhage in early pregnancy",NA
"O26","Z32",4.38165982872753,4.10532354773118e-40,1.10794471906169e-34,"Maternal care for other conditions predominantly related to pregnancy","Pregnancy examination and test",NA
"O26","O86",7.34058489774774,1.01597097018182e-126,2.74190245432669e-121,"Maternal care for other conditions predominantly related to pregnancy","Other puerperal infections",NA
"O26","N61",5.97423571108801,2.79091403725499e-67,7.53211880374377e-62,"Maternal care for other conditions predominantly related to pregnancy","Inflammatory disorders of breast",NA
"O26","O34",9.73770337765763,8.78709259510233e-155,2.37146054956622e-149,"Maternal care for other conditions predominantly related to pregnancy","Maternal care for known or suspected abnormality of pelvic organs",NA
"O26","O42",4.56540495445677,2.44467786139296e-49,6.59769661232731e-44,"Maternal care for other conditions predominantly related to pregnancy","Premature rupture of membranes",NA
"O26","P59",22.0582768516822,2.28688557177078e-26,6.17184678109499e-21,"Maternal care for other conditions predominantly related to pregnancy","Neonatal jaundice from other and unspecified causes",NA
"O26","O21",4.53516817605527,1.99918087692661e-31,5.39538935064954e-26,"Maternal care for other conditions predominantly related to pregnancy","Excessive vomiting in pregnancy",NA
"O26","O24",5.14517881610346,1.36083491153304e-71,3.67262125924536e-66,"Maternal care for other conditions predominantly related to pregnancy","Diabetes mellitus in pregnancy",NA
"O26","O92",10.0425094795167,2.35728462963365e-98,6.36183975845529e-93,"Maternal care for other conditions predominantly related to pregnancy","Other disorders of breast and lactation associated with childbirth",NA
"O26","N75",4.04207449137798,2.48415905921358e-15,6.7042484690056e-10,"Maternal care for other conditions predominantly related to pregnancy","Diseases of Bartholin’s gland",NA
"O26","O23",5.65787466124736,1.16802364078319e-60,3.15226220174568e-55,"Maternal care for other conditions predominantly related to pregnancy","Infections of genitourinary tract in pregnancy",NA
"N03","I13",4.837138389222,1.76668911446399e-34,4.76794058211541e-29,"Chronic nephritic syndrome","Hypertensive heart and renal disease",NA
"N03","N04",4.69069176515198,3.21162176776262e-41,8.66752482683777e-36,"Chronic nephritic syndrome","Nephrotic syndrome",NA
"N03","N05",4.95713885089779,1.21605776787443e-57,3.28189670393951e-52,"Chronic nephritic syndrome","Unspecified nephritic syndrome",9
"N03","N02",4.61316324222246,1.03658241960357e-58,2.79752863402612e-53,"Chronic nephritic syndrome","Recurrent and persistent haematuria",NA
"N03","I15",5.86518339323177,3.25208019833884e-50,8.77671403927686e-45,"Chronic nephritic syndrome","Secondary hypertension",6
"N03","N18",7.71067366757769,8.0471828208932e-112,2.17177369970266e-106,"Chronic nephritic syndrome","Chronic kidney disease",13
"N03","I12",9.53070462119769,2.57503108753914e-105,6.94949389905064e-100,"Chronic nephritic syndrome","Hypertensive renal disease",11
"N03","D63",4.69513198696813,1.85846233508579e-30,5.01561814992954e-25,"Chronic nephritic syndrome","Anaemia in chronic diseases classified elsewhere",NA
"N03","N08",4.32756533262822,1.44595647586064e-28,3.90234733705269e-23,"Chronic nephritic syndrome","Glomerular disorders in diseases classified elsewhere",NA
"I61","I63",6.06967224176723,1.54030061681956e-285,4.15696330467262e-280,"Intracerebral haemorrhage","Cerebral infarction",11
"I61","G40",4.98384243137885,1.78857672067726e-105,4.8270108537638e-100,"Intracerebral haemorrhage","Epilepsy",11
"I61","I69",11.5011984822165,0,0,"Intracerebral haemorrhage","Sequelae of cerebrovascular disease",11
"I61","I67",4.15827982245837,9.12888099728665e-123,2.46370240354772e-117,"Intracerebral haemorrhage","Other cerebrovascular diseases",9
"I61","G81",10.8426142021409,4.59340165492407e-198,1.23966723863091e-192,"Intracerebral haemorrhage","Hemiplegia",11
"I61","A41",4.61361117505261,2.7128506169875e-39,7.32144124512587e-34,"Intracerebral haemorrhage","Other sepsis",NA
"I61","S72",4.9676612625961,5.05260212952133e-38,1.36359626271522e-32,"Intracerebral haemorrhage","Fracture of femur",NA
"I61","G20",6.87873371899067,2.38007471423888e-51,6.42334563878788e-46,"Intracerebral haemorrhage","Parkinson’s disease",NA
"I61","L89",7.76027545446771,1.67088917756345e-143,4.50939571240823e-138,"Intracerebral haemorrhage","Decubitus ulcer and pressure area",12
"I61","I64",9.72985212354957,8.68853559126916e-110,2.34486198537172e-104,"Intracerebral haemorrhage","Stroke, not specified as haemorrhage or infarction",13
"D34","E03",4.60282148127604,3.91447369565406e-279,1.05643816098312e-273,"Benign neoplasm of thyroid gland","Other hypothyroidism",5
"D34","E04",6.18703571007119,0,0,"Benign neoplasm of thyroid gland","Other nontoxic goitre",7
"D34","E06",4.07678365941691,4.46242200755026e-91,1.20431845139766e-85,"Benign neoplasm of thyroid gland","Thyroiditis",NA
"D34","E83",4.83412708508302,1.2669802011172e-73,3.41932616677511e-68,"Benign neoplasm of thyroid gland","Disorders of mineral metabolism",7
"D34","C73",12.8506703263231,4.01494003663906e-190,1.08355201708815e-184,"Benign neoplasm of thyroid gland","Malignant neoplasm of thyroid gland",7
"R18","K74",7.06901606895677,4.24825791210237e-49,1.14651984531819e-43,"Ascites","Fibrosis and cirrhosis of liver",NA
"R18","C22",9.18628575105335,2.31819753498161e-177,6.25635150740837e-172,"Ascites","Malignant neoplasm of liver and intrahepatic bile ducts",11
"R18","K72",10.1338020713631,9.70258927568929e-291,2.61853479372303e-285,"Ascites","Hepatic failure, NEC",8
"R18","D69",6.27261009148476,3.18942256301279e-99,8.60761361305891e-94,"Ascites","Purpura and other haemorrhagic conditions",10
"R18","A41",6.89094617020891,3.47387918096292e-85,9.37530513358274e-80,"Ascites","Other sepsis",8
"R18","D68",8.83149981678827,2.34712977199856e-164,6.33443382866971e-159,"Ascites","Other coagulation defects",8
"R18","N18",4.26302378723964,1.3499845081462e-30,3.64333819058495e-25,"Ascites","Chronic kidney disease",NA
"R18","J90",6.61832868370446,3.99098362923095e-94,1.07708666185685e-88,"Ascites","Pleural effusion, NEC",8
"R18","C78",5.91263481499576,5.2207508271643e-52,1.4089762332351e-46,"Ascites","Secondary malignant neoplasm of respiratory and digestive organs",11
"R18","D63",7.11560282203195,8.29577834951052e-61,2.2388646609659e-55,"Ascites","Anaemia in chronic diseases classified elsewhere",11
"R18","D62",4.32289032284394,1.06796388618024e-31,2.88222093602324e-26,"Ascites","Acute posthaemorrhagic anaemia",NA
"R18","C79",4.42848235925794,2.53074555551708e-23,6.8299761052295e-18,"Ascites","Secondary malignant neoplasm of other and unspecified sites",NA
"R18","E44",5.36457315059139,3.7484576160681e-43,1.01163374142446e-37,"Ascites","Protein-energy malnutrition of moderate and mild degree",NA
"R18","I95",4.65923380515637,4.74930672214173e-33,1.28174289817161e-27,"Ascites","Hypotension",11
"R18","R17",5.706286123849,1.1312135372086e-39,3.05291909421857e-34,"Ascites","Unspecified jaundice",13
"R18","N17",4.7840227547308,9.73839146588258e-45,2.62819708881239e-39,"Ascites","Acute renal failure",9
"R18","E88",11.8574865059175,2.31805823887843e-195,6.25597557508511e-190,"Ascites","Other metabolic disorders",8
"R18","E46",6.09975006466295,4.48272976516511e-44,1.20979910902276e-38,"Ascites","Unspecified protein-energy malnutrition",NA
"R18","L89",5.23350376831509,4.46916411677163e-63,1.20613801183433e-57,"Ascites","Decubitus ulcer and pressure area",NA
"A56","A54",4.90715733690881,1.4781659709899e-26,3.98927432250755e-21,"Other sexually transmitted chlamydial diseases","Gonococcal infection",8
"J43","J44",5.85406957716722,6.75192909245891e-260,1.82221062347281e-254,"Emphysema","Other chronic obstructive pulmonary disease",9
"J43","I50",4.35869496317607,1.98108918534092e-95,5.34656349339807e-90,"Emphysema","Heart failure",NA
"J43","A16",5.92556178446533,1.82626351930939e-120,4.92871998591218e-115,"Emphysema","Respiratory tuberculosis, not confirmed bacteriologically or histologically",13
"J43","J47",6.54417217434166,5.16377202303313e-124,1.39359879357618e-118,"Emphysema","Bronchiectasis",9
"J43","A15",5.08445648878365,1.44656715297442e-47,3.90399543244737e-42,"Emphysema","Respiratory tuberculosis, bacteriologically and histologically confirmed",NA
"J43","M80",4.50241064046704,1.25838629140631e-61,3.39613292324735e-56,"Emphysema","Osteoporosis with pathological fracture",NA
"J43","J46",7.34813838424956,1.49283546194431e-182,4.0288643446953e-177,"Emphysema","Status asthmaticus",16
"J43","C34",7.1100719553,6.52712724839366e-89,1.76154110179648e-83,"Emphysema","Malignant neoplasm of bronchus and lung",NA
"J43","A41",4.70441053823013,2.75248113224882e-40,7.4283960797131e-35,"Emphysema","Other sepsis",NA
"J43","J90",5.39665729550252,6.69396017881225e-67,1.80656597305785e-61,"Emphysema","Pleural effusion, NEC",NA
"J43","C78",4.13909732298004,1.57031422360701e-27,4.23796402667059e-22,"Emphysema","Secondary malignant neoplasm of respiratory and digestive organs",NA
"J43","C61",4.64138876199178,2.55188152379693e-45,6.88701785642317e-40,"Emphysema","Malignant neoplasm of prostate",NA
"J43","C79",5.35589493270183,2.9830200323827e-36,8.05057446339442e-31,"Emphysema","Secondary malignant neoplasm of other and unspecified sites",NA
"J43","K40",4.01173226807199,7.22928275909875e-18,1.95103883102557e-12,"Emphysema","Inguinal hernia",NA
"J43","H27",5.10550593555681,1.20174272168099e-22,3.24326325727265e-17,"Emphysema","Other disorders of lens",NA
"J43","B90",10.1988987013508,2.14385659425726e-137,5.7858401765815e-132,"Emphysema","Sequelae of tuberculosis",11
"J43","E44",4.85856222888331,1.0365819280746e-37,2.79752730748772e-32,"Emphysema","Protein-energy malnutrition of moderate and mild degree",NA
"J43","S72",4.54595312681424,1.93215940863131e-30,5.21451181201418e-25,"Emphysema","Fracture of femur",NA
"J43","I95",4.2878092860594,8.54778048709212e-28,2.30687499785642e-22,"Emphysema","Hypotension",NA
"J43","N42",4.06700304886695,1.51272695405526e-19,4.08254750360434e-14,"Emphysema","Other disorders of prostate",NA
"J43","E88",4.46220859168389,2.41575429491023e-31,6.51963769110372e-26,"Emphysema","Other metabolic disorders",NA
"J43","E46",5.16149527166504,3.00237417117682e-32,8.10280741317199e-27,"Emphysema","Unspecified protein-energy malnutrition",NA
"J43","L89",5.86180839291896,1.03233672000575e-81,2.78607033995152e-76,"Emphysema","Decubitus ulcer and pressure area",NA
"I24","I11",4.80374274711397,1.80595957901968e-179,4.8739237118583e-174,"Other acute ischaemic heart diseases","Hypertensive heart disease",NA
"I24","I63",4.28236461681605,1.57897750079423e-145,4.26134447914347e-140,"Other acute ischaemic heart diseases","Cerebral infarction",NA
"I24","I25",5.43843383255477,1.10603247350258e-200,2.98496043948877e-195,"Other acute ischaemic heart diseases","Chronic ischaemic heart disease",NA
"I24","I50",5.82112918396681,2.28288484409255e-180,6.16104961723697e-175,"Other acute ischaemic heart diseases","Heart failure",10
"I24","I69",4.57640145085811,3.14413207032774e-95,8.48538363140051e-90,"Other acute ischaemic heart diseases","Sequelae of cerebrovascular disease",NA
"I24","I48",4.88162668139259,4.73463292001252e-71,1.27778273245298e-65,"Other acute ischaemic heart diseases","Atrial fibrillation and flutter",NA
"I24","I21",4.98575404975812,3.18731130196553e-88,8.60191574174457e-83,"Other acute ischaemic heart diseases","Acute myocardial infarction",NA
"I24","M80",4.23691734121519,2.90988755656605e-53,7.85320453766044e-48,"Other acute ischaemic heart diseases","Osteoporosis with pathological fracture",NA
"I24","G63",4.19294128595469,1.96215505691791e-83,5.29546406761007e-78,"Other acute ischaemic heart diseases","Polyneuropathy in diseases classified elsewhere",NA
"I24","I51",4.22116069280731,3.48858133732383e-55,9.41498331316957e-50,"Other acute ischaemic heart diseases","Complications and ill-defined descriptions of heart disease",NA
"I24","G81",4.24764367729492,5.67078107251124e-38,1.53043039584933e-32,"Other acute ischaemic heart diseases","Hemiplegia",NA
"I24","N18",4.72728378476196,8.57522042871041e-39,2.31428048930037e-33,"Other acute ischaemic heart diseases","Chronic kidney disease",NA
"I24","J90",4.40800120770815,4.50389966035005e-44,1.21551244033527e-38,"Other acute ischaemic heart diseases","Pleural effusion, NEC",NA
"I24","I12",4.39644240209447,1.45033969461546e-21,3.91417676782819e-16,"Other acute ischaemic heart diseases","Hypertensive renal disease",NA
"I24","I74",5.23205102478695,2.14671762814753e-54,5.79356153484456e-49,"Other acute ischaemic heart diseases","Arterial embolism and thrombosis",NA
"I24","C61",4.00949807618443,8.23109637890253e-33,2.22140829073821e-27,"Other acute ischaemic heart diseases","Malignant neoplasm of prostate",NA
"I24","S72",4.45653900611251,3.54441847214752e-29,9.56567657263174e-24,"Other acute ischaemic heart diseases","Fracture of femur",NA
"I24","G20",5.25359846482417,4.59571141182964e-29,1.24029059582458e-23,"Other acute ischaemic heart diseases","Parkinson’s disease",NA
"I24","N17",4.71919382341644,4.65889810774571e-45,1.25734342131841e-39,"Other acute ischaemic heart diseases","Acute renal failure",NA
"I24","L89",5.18224321114145,6.22704191584159e-63,1.68055407224733e-57,"Other acute ischaemic heart diseases","Decubitus ulcer and pressure area",NA
"N21","N20",4.52608233638762,2.93035176998175e-93,7.90843335682674e-88,"Calculus of lower urinary tract","Calculus of kidney and ureter",7
"N21","N13",5.4118803572499,5.17565552881778e-49,1.39680591411734e-43,"Calculus of lower urinary tract","Obstructive and reflux uropathy",7
"L74","B08",7.51659847902956,0,0,"Eccrine sweat disorders","Other viral infections characterized by skin and mucous membrane lesions, NEC",NA
